Budget Case,Simulation Label,Strategy Targets,Target TF_EQ,Target MR_EQ,Target MR_FX,Target Sum,Screen Exposure Factor,Screen Daily Cutoff,Raw Equity End,Raw CAGR,Raw Sharpe,Raw Calmar,Raw Max DD %,Raw WorstDayDD,Raw Count Breach -5%,Raw Avg Gross Exposure %,Raw Max Gross Exposure %,P(Pass Challenge),P(Pass Verification | Challenge),P(Reach Payout | Verification),P(Reach Payout Overall),Median Days Challenge,Median Days Verification,Median Days Payout,Fail MaxDailyLoss %,Fail MaxLoss %,Fail HorizonEnded %,Avg Cutoff Hits / Sim,Mean Total Days To Payout,Median Total Days To Payout,P25 Total Days To Payout,P75 Total Days To Payout,P90 Total Days To Payout,Budget Speed Rank Score,Dropped Strategy,Drop Mode,Full Payout Overall,Delta Payout Overall vs Full,Full Mean Total Days To Payout,Delta Mean Total Days vs Full,Full Raw Sharpe,Delta Raw Sharpe vs Full
anchor_grid_tf2_mreq1p25_mrfx6p75,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.25, ""TF_EQ"": 2.0}",2.0,1.25,0.0,3.25,0.75,-0.04,636829.7379581879,0.19933387264987257,0.945653200774576,0.7186998366235898,-27.735344088337566,-0.1030952364671322,22,124.12017260287276,345.4585691011776,0.8206,0.8501096758469413,0.9217316513761468,0.643,111.0,61.0,27.0,0.1216,0.2352,0.0002,0.5538,263.9157076205288,235.0,165.0,328.0,441.0,0.14227273094867812,MR_FX,drop_no_renorm,0.7626,-0.11959999999999993,190.97456071334906,72.94114690717973,1.2705659074499907,-0.3249127066754146
anchor_grid_tf2_mreq1p25_mrfx6p75,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.8461538461538463, ""TF_EQ"": 6.153846153846154}",6.153846153846154,3.8461538461538463,0.0,10.0,0.75,-0.04,32655900.74696733,0.5888777953063258,0.9885059319474818,0.8429317039588328,-69.86067703239283,-0.24507979522895623,432,360.4099921795483,1316.6274097309642,0.3524,0.369466515323496,0.5238095238095238,0.0682,37.0,30.0,21.0,0.7382,0.1936,0.0,2.146,97.7800586510264,95.0,78.0,112.0,133.0,-1.799510146627566,MR_FX,drop_renorm_to_total,0.7626,-0.6943999999999999,190.97456071334906,-93.19450206232267,1.2705659074499907,-0.28205997550250883
anchor_grid_tf2_mreq1p25_mrfx6p75,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.25, ""MR_FX"": 6.75}",0.0,1.25,6.75,8.0,0.75,-0.04,347464.0312128549,0.14853554844486228,1.2923856536063505,0.9527434171096191,-15.590299106498296,-0.070954689153879,3,78.45681515056629,809.1197863693639,0.9794,0.9744741678578722,0.9949706621961442,0.9496,225.0,104.0,15.0,0.0,0.0398,0.0106,0.2268,429.35572872788543,391.0,284.0,533.25,711.0,0.7837426781802862,TF_EQ,drop_no_renorm,0.7626,0.18700000000000006,190.97456071334906,238.38116801453637,1.2705659074499907,0.021819746156359843
anchor_grid_tf2_mreq1p25_mrfx6p75,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.5625, ""MR_FX"": 8.4375}",0.0,1.5625,8.4375,10.0,0.75,-0.04,555437.7815141983,0.18767520718006803,1.2936535085720822,0.9734507844699284,-19.27937294562483,-0.08866663951263921,9,98.1279579774047,1014.5857040575519,0.9214,0.9570219231604081,0.9891131775912906,0.8722,172.0,80.0,15.0,0.0198,0.1068,0.0012,0.594,341.6938775510204,303.0,219.0,423.0,571.0,0.737825306122449,TF_EQ,drop_renorm_to_total,0.7626,0.10960000000000003,190.97456071334906,150.71931683767136,1.2705659074499907,0.023087601122091517
anchor_grid_tf2_mreq1p75_mrfx6p25,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.25, ""TF_EQ"": 2.0}",2.0,0.0,6.25,8.25,0.75,-0.04,834144.3993951189,0.22268230126341249,1.0909590083996288,1.0811287231529558,-20.597205170351195,-0.11348874703141386,21,163.7929207822526,844.3244614623372,0.887,0.9147688838782413,0.9578506285432585,0.7772,107.0,45.0,15.0,0.0076,0.215,0.0002,0.4698,237.68939783839423,204.0,135.0,305.0,422.0,0.7252785054040145,MR_EQ,drop_no_renorm,0.7434,0.03380000000000005,178.2959375840732,59.39346025432104,1.269111619309093,-0.17815261090946422
anchor_grid_tf2_mreq1p75_mrfx6p25,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.575757575757576, ""TF_EQ"": 2.4242424242424243}",2.4242424242424243,0.0,7.575757575757576,10.0,0.75,-0.04,1427785.9652373116,0.2705397207161082,1.0959449592250992,1.1046845534801837,-24.490223916302934,-0.13419540481313394,32,197.4492551777277,1028.6922718805638,0.8408,0.8908182683158896,0.9303070761014687,0.6968,80.0,33.0,15.0,0.0398,0.2634,0.0,0.9828,182.9110218140069,158.0,106.0,236.0,317.0,0.5834944454649827,MR_EQ,drop_renorm_to_total,0.7434,-0.046599999999999975,178.2959375840732,4.6150842299337,1.269111619309093,-0.17316666008399384
anchor_grid_tf2_mreq1p75_mrfx6p25,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.75, ""TF_EQ"": 2.0}",2.0,1.75,0.0,3.75,0.75,-0.04,863854.2211852648,0.22574291192772233,0.9817343278940766,0.8218707339839376,-27.466960751048497,-0.10309523646713219,30,130.96170341054753,403.6832150458958,0.7944,0.8507049345417925,0.9189109203906481,0.621,99.0,56.0,26.0,0.1042,0.2748,0.0,0.7418,237.40998389694042,211.0,153.0,296.0,391.0,0.1578570402576489,MR_FX,drop_no_renorm,0.7434,-0.12239999999999995,178.2959375840732,59.11404631286723,1.269111619309093,-0.28737729141501644
anchor_grid_tf2_mreq1p75_mrfx6p25,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 4.666666666666667, ""TF_EQ"": 5.333333333333333}",5.333333333333333,4.666666666666667,0.0,10.0,0.75,-0.04,35446440.96706472,0.5982119924232427,1.0217465250703697,0.9456634228791895,-63.25844671055503,-0.24361149137843585,395,334.47940183142066,1307.3116648183968,0.3792,0.40822784810126583,0.5671834625322998,0.0878,38.0,31.5,21.0,0.7112,0.201,0.0,2.0588,99.86788154897495,97.0,79.0,116.0,136.0,-1.7180577038724376,MR_FX,drop_renorm_to_total,0.7434,-0.6556,178.2959375840732,-78.42805603509824,1.269111619309093,-0.24736509423872333
anchor_grid_tf2_mreq1p75_mrfx6p25,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.75, ""MR_FX"": 6.25}",0.0,1.75,6.25,8.0,0.75,-0.04,435390.6409021024,0.16719368309670246,1.204962962092286,0.9124658489122719,-18.323281172222494,-0.07170545118614595,9,80.75418258499121,808.581033624194,0.9036,0.9488711819389111,0.9878703055749942,0.847,192.0,94.0,15.0,0.038,0.1124,0.0026,0.4498,374.9175914994097,337.0,248.0,462.5,618.0,0.5638080212514758,TF_EQ,drop_no_renorm,0.7434,0.10360000000000003,178.2959375840732,196.6216539153365,1.269111619309093,-0.06414865721680707
anchor_grid_tf2_mreq1p75_mrfx6p25,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.1875, ""MR_FX"": 7.8125}",0.0,2.1875,7.8125,10.0,0.75,-0.04,733575.1592256135,0.2115121194166123,1.2066537329812506,0.9316923962038626,-22.701926116216963,-0.08932310974556816,24,101.03400785426244,1013.7658246384796,0.8456,0.9124881740775781,0.9748574390876101,0.7522,146.0,70.0,15.0,0.1088,0.1384,0.0006,0.7914,294.3637330497208,262.0,190.0,363.0,494.0,0.404576667375698,TF_EQ,drop_renorm_to_total,0.7434,0.00880000000000003,178.2959375840732,116.0677954656476,1.269111619309093,-0.06245788632784244
anchor_grid_tf2_mreq2_mrfx6,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.0, ""TF_EQ"": 2.0}",2.0,0.0,6.0,8.0,0.75,-0.04,800463.9220774602,0.2190877483250897,1.0804410138069194,1.0609928457497038,-20.649314385365248,-0.11304415923709957,20,161.52567986618956,818.6695117894538,0.8858,0.9135244976292617,0.9574888779041029,0.7748,109.0,45.0,15.0,0.0078,0.2174,0.0,0.4746,240.0880227155395,207.0,136.25,307.0,427.0,0.7116339432111514,MR_EQ,drop_no_renorm,0.7344,0.04039999999999999,171.53758169934642,68.55044101619308,1.2615391009822177,-0.1810980871752983
anchor_grid_tf2_mreq2_mrfx6,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.5, ""TF_EQ"": 2.5}",2.5,0.0,7.5,10.0,0.75,-0.04,1490669.0508658788,0.27445758581697577,1.0862650400942735,1.0898921678165987,-25.18208625783611,-0.13721841666098167,39,200.59090090575177,1029.5369898596532,0.8226,0.8735716022368101,0.9192875034789869,0.6606,76.0,31.0,15.0,0.0808,0.2586,0.0,1.0168,176.1480472297911,151.0,103.0,225.0,306.0,0.4504618819255221,MR_EQ,drop_renorm_to_total,0.7344,-0.07380000000000009,171.53758169934642,4.610465530444685,1.2615391009822177,-0.17527406088794417
anchor_grid_tf2_mreq2_mrfx6,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 2.0, ""TF_EQ"": 2.0}",2.0,2.0,0.0,4.0,0.75,-0.04,1004060.882744856,0.2389835253850594,0.9929141984949581,0.8739313518189784,-27.345800661304253,-0.10309523646713224,36,134.40036305155513,433.3730523096217,0.765,0.832156862745098,0.9085768143261075,0.5784,92.0,54.0,26.0,0.1544,0.2672,0.0,0.7964,220.01763485477179,196.0,143.0,270.0,359.0,0.022791912863070612,MR_FX,drop_no_renorm,0.7344,-0.15600000000000003,171.53758169934642,48.48005315542537,1.2615391009822177,-0.26862490248725956
anchor_grid_tf2_mreq2_mrfx6,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 5.0, ""TF_EQ"": 5.0}",5.0,5.0,0.0,10.0,0.75,-0.04,35970664.54800709,0.5998889754662466,1.0309178242489123,0.9938481154792805,-60.36022669087136,-0.24331063217222576,379,323.765448866194,1303.9934002406324,0.3868,0.41675284384694933,0.5769230769230769,0.093,38.0,31.0,20.0,0.698,0.209,0.0,2.181,99.85806451612903,97.0,78.0,115.0,138.0,-1.6904551612903227,MR_FX,drop_renorm_to_total,0.7344,-0.6414000000000001,171.53758169934642,-71.67951718321738,1.2615391009822177,-0.23062127673330535
anchor_grid_tf2_mreq2_mrfx6,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 2.0, ""MR_FX"": 6.0}",0.0,2.0,6.0,8.0,0.75,-0.04,486325.97226378135,0.17645492141107555,1.1597786507777001,0.8942168502353182,-19.73290051117248,-0.08181756458969569,14,81.9213813060394,808.3754613695289,0.857,0.9192532088681447,0.9784209190149784,0.7708,175.0,86.0,15.0,0.1022,0.1254,0.0016,0.4414,347.4314997405293,312.0,228.0,430.75,572.4000000000005,0.33880725064867684,TF_EQ,drop_no_renorm,0.7344,0.03639999999999999,171.53758169934642,175.8939180411829,1.2615391009822177,-0.10176045020451752
anchor_grid_tf2_mreq2_mrfx6,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.5, ""MR_FX"": 7.5}",0.0,2.5,7.5,10.0,0.75,-0.04,840217.9403848039,0.22331611992061373,1.1617538032238073,0.9122561914884416,-24.479540068261972,-0.10188636776144257,36,102.51748811487967,1013.4563433670712,0.8484,0.9123055162659123,0.9713178294573643,0.7518,133.0,64.0,15.0,0.0828,0.165,0.0004,0.9022,269.42830540037244,241.0,174.0,334.0,446.2000000000003,0.4904072364990689,TF_EQ,drop_renorm_to_total,0.7344,0.01739999999999997,171.53758169934642,97.89072370102602,1.2615391009822177,-0.09978529775841039
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.875, ""TF_EQ"": 2.25}",2.25,0.0,6.875,9.125,0.75,-0.04,1118756.3316594413,0.24859401734302633,1.0881399614050107,1.0917988274361878,-22.769214538065242,-0.12553169907041484,28,182.25075643981472,936.6567307999737,0.8702,0.8993334865548149,0.9460771786353182,0.7404,91.0,37.0,15.0,0.0046,0.255,0.0,0.866,205.94732576985413,176.0,119.0,263.0,367.0,0.6930716855753646,MR_EQ,drop_no_renorm,0.7346,0.005799999999999916,184.37380887557853,21.5735168942756,1.2123326074867935,-0.12419264608178282
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.534246575342466, ""TF_EQ"": 2.4657534246575343}",2.4657534246575343,0.0,7.534246575342466,10.0,0.75,-0.04,1462004.0277277846,0.2726910630879711,1.0905993809184873,1.103489882809094,-24.711695805837053,-0.1358561141554044,35,199.17190988739299,1029.1562068455112,0.8258,0.8832647130055703,0.9210309843707156,0.6718,77.0,31.0,15.0,0.067,0.2612,0.0,1.037,178.42959214051803,153.0,104.0,230.0,308.0,0.49195601964870483,MR_EQ,drop_renorm_to_total,0.7346,-0.06280000000000008,184.37380887557853,-5.9442167350605075,1.2123326074867935,-0.12173322656830621
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 0.875, ""TF_EQ"": 2.25}",2.25,0.875,0.0,3.125,0.75,-0.04,610953.6762137405,0.1957852283802588,0.8929785963300968,0.6269863899079069,-31.226392076710972,-0.11395366846214545,25,131.84498432621538,331.67127376509006,0.818,0.8508557457212714,0.9215517241379311,0.6414,105.0,58.0,28.0,0.0864,0.2722,0.0,0.9044,254.10944808231991,225.0,161.0,316.0,422.0,0.19348237979420013,MR_FX,drop_no_renorm,0.7346,-0.09320000000000006,184.37380887557853,69.73563920674138,1.2123326074867935,-0.3193540111566967
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 2.8000000000000003, ""TF_EQ"": 7.199999999999999}",7.199999999999999,2.8000000000000003,0.0,10.0,0.75,-0.04,26797805.17286044,0.5665954630218313,0.9326922904955822,0.7356276835669574,-77.02204194851502,-0.27098907867882865,483,392.6162691908498,1330.9090234622613,0.275,0.28363636363636363,0.4358974358974359,0.034,33.0,29.0,20.0,0.7964,0.1696,0.0,1.9814,90.80588235294118,90.5,75.25,104.0,118.19999999999999,-1.941228705882353,MR_FX,drop_renorm_to_total,0.7346,-0.7006,184.37380887557853,-93.56792652263735,1.2123326074867935,-0.2796403169912113
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 0.875, ""MR_FX"": 6.875}",0.0,0.875,6.875,7.75,0.75,-0.04,280504.2661532833,0.13110533443852224,1.3279475826349425,0.9820152827620969,-13.350640946214664,-0.07226705203271315,2,74.48414426901854,783.9730500995515,0.9868,0.9748682610458046,0.9952182952182952,0.9574,259.0,115.0,15.0,0.0,0.0222,0.0204,0.2534,474.2623772717777,435.0,317.0,595.0,771.0,0.7044100568205558,TF_EQ,drop_no_renorm,0.7346,0.2228,184.37380887557853,289.88856839619916,1.2123326074867935,0.115614975148149
anchor_grid_tf2p25_mreq0p875_mrfx6p875,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.129032258064516, ""MR_FX"": 8.870967741935484}",0.0,1.129032258064516,8.870967741935484,10.0,0.75,-0.04,455575.76736497064,0.1709784138526309,1.329071033275945,1.0052472691464058,-17.008592721452032,-0.09321457873575412,5,96.15745913255097,1015.3114486909194,0.9174,0.9500763025942882,0.9841670491050941,0.8578,189.0,87.0,15.0,0.0852,0.0524,0.0046,0.4682,373.44019584984846,333.0,240.0,465.0,625.0,0.5545175103753789,TF_EQ,drop_renorm_to_total,0.7346,0.12319999999999998,184.37380887557853,189.06638697426993,1.2123326074867935,0.1167384257891515
anchor_grid_tf2p25_mreq1_mrfx6p75,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.75, ""TF_EQ"": 2.25}",2.25,0.0,6.75,9.0,0.75,-0.04,1096081.2169663059,0.24676898370014233,1.0834269159663636,1.0755960489890837,-22.94253348476616,-0.12530651678139848,28,181.11745111049305,923.7872293959183,0.8702,0.9025511376695012,0.9462694168576522,0.7432,92.0,37.0,15.0,0.0046,0.2522,0.0,0.8716,206.76883745963403,176.0,119.0,264.0,367.5,0.699361906350915,MR_EQ,drop_no_renorm,0.735,0.008199999999999985,181.19455782312926,25.57427963650477,1.219448167165839,-0.1360212511994754
anchor_grid_tf2p25_mreq1_mrfx6p75,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.5, ""TF_EQ"": 2.5}",2.5,0.0,7.5,10.0,0.75,-0.04,1490669.0508658788,0.27445758581697577,1.0862650400942735,1.0898921678165987,-25.18208625783611,-0.13721841666098167,39,200.59090090575177,1029.5369898596532,0.8226,0.8735716022368101,0.9192875034789869,0.6606,76.0,31.0,15.0,0.0808,0.2586,0.0,1.0168,176.1480472297911,151.0,103.0,225.0,306.0,0.4504618819255221,MR_EQ,drop_renorm_to_total,0.735,-0.07440000000000002,181.19455782312926,-5.046510593338155,1.219448167165839,-0.13318312707156554
anchor_grid_tf2p25_mreq1_mrfx6p75,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 2.25}",2.25,1.0,0.0,3.25,0.75,-0.04,660291.8020541347,0.2024375658223858,0.9082513267017032,0.6499066950633186,-31.14871217054671,-0.11395366846214532,25,133.54183568182518,345.99496547247014,0.8166,0.855253490080823,0.9223940435280642,0.6442,103.0,58.0,28.0,0.086,0.2698,0.0,0.9448,250.11518162061472,220.0,158.0,310.0,415.0,0.2118640459484632,MR_FX,drop_no_renorm,0.735,-0.09079999999999999,181.19455782312926,68.92062379748546,1.219448167165839,-0.31119684046413587
anchor_grid_tf2p25_mreq1_mrfx6p75,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.076923076923077, ""TF_EQ"": 6.923076923076923}",6.923076923076923,3.076923076923077,0.0,10.0,0.75,-0.04,28523391.717416763,0.5735947815664517,0.9483120056340382,0.7621423556953314,-75.26084559926333,-0.2643587984099233,470,384.18008802149967,1326.8632922660954,0.2868,0.29218967921896793,0.48687350835322196,0.0408,34.0,29.0,20.0,0.786,0.1732,0.0,2.0176,91.88235294117646,90.5,75.0,107.25,122.10000000000005,-1.9134818823529411,MR_FX,drop_renorm_to_total,0.735,-0.6941999999999999,181.19455782312926,-89.3122048819528,1.219448167165839,-0.27113616153180087
anchor_grid_tf2p25_mreq1_mrfx6p75,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 6.75}",0.0,1.0,6.75,7.75,0.75,-0.04,297248.05864253815,0.1357997432677429,1.3192137651096407,0.969704989579439,-14.004232702426256,-0.07095468915387892,2,75.04563067079737,783.798212463861,0.9862,0.9762725613465828,0.9958454507685917,0.9588,250.0,113.0,15.0,0.0,0.025,0.0162,0.247,462.94117647058823,423.0,308.0,579.0,754.0,0.7327770588235293,TF_EQ,drop_no_renorm,0.735,0.2238,181.19455782312926,281.74661864745894,1.219448167165839,0.09976559794380169
anchor_grid_tf2p25_mreq1_mrfx6p75,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.2903225806451613, ""MR_FX"": 8.709677419354838}",0.0,1.2903225806451613,8.709677419354838,10.0,0.75,-0.04,490690.62049009925,0.17720604001327023,1.3204569319117427,0.9930988206516829,-17.843746898922465,-0.09152240466991107,6,96.88652451976274,1015.0263837408012,0.9276,0.9611901681759379,0.9887842081650965,0.8816,182.0,84.0,15.0,0.0532,0.0618,0.0034,0.3628,362.2130217785844,322.0,231.75,452.0,604.0,0.6858394455535393,TF_EQ,drop_renorm_to_total,0.735,0.14660000000000006,181.19455782312926,181.01846395545513,1.219448167165839,0.1010087647459037
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.625, ""TF_EQ"": 2.25}",2.25,0.0,6.625,8.875,0.75,-0.04,1073842.3686144145,0.24494468668170088,1.0786554195810796,1.0584835219366309,-23.141095879654628,-0.1250813962404383,28,179.98422847267025,910.9167726540619,0.8698,0.9022763853759485,0.9462283384301733,0.7426,92.0,38.0,15.0,0.0046,0.2528,0.0,0.8256,207.59493670886076,177.0,119.0,265.0,368.0,0.6959566582278481,MR_EQ,drop_no_renorm,0.7612,-0.01859999999999995,181.82264844981609,25.77228825904467,1.2251131728825997,-0.1464577533015201
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.464788732394366, ""TF_EQ"": 2.535211267605634}",2.535211267605634,0.0,7.464788732394366,10.0,0.75,-0.04,1520553.605138391,0.2762659917704229,1.0818791665535106,1.074562188288502,-25.70963270263983,-0.13861181678010837,43,202.04779994079956,1029.9266470668992,0.8306,0.8764748374668914,0.9203296703296703,0.67,76.0,30.0,15.0,0.0664,0.2636,0.0,1.0122,175.56149253731343,150.5,102.25,225.0,306.0999999999999,0.49457426865671644,MR_EQ,drop_renorm_to_total,0.7612,-0.09119999999999995,181.82264844981609,-6.261155912502659,1.2251131728825997,-0.14323400632908911
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.125, ""TF_EQ"": 2.25}",2.25,1.125,0.0,3.375,0.75,-0.04,713369.4240866487,0.2090972703521674,0.9221740152615638,0.6729222210914622,-31.073022081663037,-0.11395366846214527,26,135.24143177614604,360.41182540010243,0.839,0.865315852205006,0.9322314049586777,0.6768,103.0,57.0,28.0,0.027,0.2962,0.0,0.9558,249.7807328605201,219.0,157.0,309.0,418.0,0.3693901678486996,MR_FX,drop_no_renorm,0.7612,-0.08440000000000003,181.82264844981609,67.958084410704,1.2251131728825997,-0.30293915762103585
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.333333333333333, ""TF_EQ"": 6.666666666666666}",6.666666666666666,3.333333333333333,0.0,10.0,0.75,-0.04,30025806.162940625,0.579375715472245,0.962347446982702,0.7877925989783525,-73.54419376668521,-0.25804586950598,461,376.3125245295886,1323.2882238620687,0.2962,0.29642133693450373,0.4760820045558087,0.0418,34.0,30.0,21.0,0.7904,0.1678,0.0,1.9596,95.24401913875599,94.0,76.0,110.0,127.40000000000003,-1.9227060478468898,MR_FX,drop_renorm_to_total,0.7612,-0.7194,181.82264844981609,-86.5786293110601,1.2251131728825997,-0.26276572589989766
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.125, ""MR_FX"": 6.625}",0.0,1.125,6.625,7.75,0.75,-0.04,314877.6351375888,0.1404842260907304,1.304691020464748,0.9579600844387741,-14.664935248636567,-0.06964226762609062,2,75.60995510725161,783.633979743927,0.9856,0.9780844155844156,0.9954356846473029,0.9596,241.0,110.0,15.0,0.0,0.028,0.0124,0.24,452.7365568987078,414.0,300.0,565.0,741.3000000000002,0.7569586077532304,TF_EQ,drop_no_renorm,0.7612,0.19840000000000002,181.82264844981609,270.91390844889173,1.2251131728825997,0.07957784758214825
anchor_grid_tf2p25_mreq1p125_mrfx6p625,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.4516129032258065, ""MR_FX"": 8.548387096774194}",0.0,1.4516129032258065,8.548387096774194,10.0,0.75,-0.04,528195.761402066,0.18341617773544727,1.3060438660851739,0.9813341388597667,-18.690491899992644,-0.08983013295752651,8,97.6204778469317,1014.7591189189758,0.9338,0.9648747055043907,0.9895671476137625,0.8916,177.0,83.0,15.0,0.0324,0.0734,0.0026,0.3562,352.84230596680123,313.0,226.0,437.0,590.0,0.7593322350829969,TF_EQ,drop_renorm_to_total,0.7612,0.13039999999999996,181.82264844981609,171.01965751698515,1.2251131728825997,0.08093069320257418
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.5, ""TF_EQ"": 2.25}",2.25,0.0,6.5,8.75,0.75,-0.04,1052031.8998399572,0.24312113161672033,1.0738253908169735,1.041682123447052,-23.339282315050504,-0.12485633743904123,28,178.8510884686945,898.045360449861,0.8688,0.901012891344383,0.9463464486458866,0.7408,92.0,38.0,15.0,0.0044,0.2548,0.0,0.8306,208.1387688984881,177.0,120.0,266.0,370.0,0.6893470777537797,MR_EQ,drop_no_renorm,0.7568,-0.016000000000000014,178.66384778012684,29.474921118361266,1.2293918610907573,-0.15556647027378379
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 7.428571428571429, ""TF_EQ"": 2.571428571428571}",2.571428571428571,0.0,7.428571428571429,10.0,0.75,-0.04,1551729.67117684,0.27811771235347593,1.0774416976201988,1.0595431757682012,-26.24883239437903,-0.14003739014436653,44,203.54415140301558,1030.325476955029,0.825,0.8734545454545455,0.9189564252012212,0.6622,75.0,30.0,15.0,0.0758,0.262,0.0,0.9946,172.61099365750528,148.0,101.0,222.0,302.0,0.4693265158562368,MR_EQ,drop_renorm_to_total,0.7568,-0.09460000000000002,178.66384778012684,-6.052854122621568,1.2293918610907573,-0.15195016347055845
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.25, ""TF_EQ"": 2.25}",2.25,1.25,0.0,3.5,0.75,-0.04,770449.6192386007,0.215764096408394,0.9347922075379491,0.6960281363244484,-30.999335392932615,-0.11395366846214543,28,136.94381747553754,374.9227658640693,0.8372,0.865504061156235,0.9309964118134143,0.6746,100.0,57.0,27.0,0.0288,0.2966,0.0,0.9334,244.66795137859472,215.0,155.0,303.0,411.8000000000002,0.3739961215535132,MR_FX,drop_no_renorm,0.7568,-0.08220000000000005,178.66384778012684,66.00410359846788,1.2293918610907573,-0.29459965355280815
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.5714285714285716, ""TF_EQ"": 6.428571428571429}",6.428571428571429,3.5714285714285716,0.0,10.0,0.75,-0.04,31316681.65876571,0.584132024866191,0.9748668436910661,0.8127087917548403,-71.87470232786637,-0.25202797571372454,447,368.95736750453585,1320.1148630753562,0.3268,0.32496940024479803,0.4952919020715631,0.0526,35.5,29.0,21.0,0.766,0.1814,0.0,2.0218,94.96958174904942,94.0,76.5,111.0,127.0,-1.8658419543726237,MR_FX,drop_renorm_to_total,0.7568,-0.7042,178.66384778012684,-83.69426603107742,1.2293918610907573,-0.25452501739969113
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.25, ""MR_FX"": 6.5}",0.0,1.25,6.5,7.75,0.75,-0.04,333432.5414237193,0.14515852764818993,1.2860511378628046,0.9467210007066849,-15.332767260875757,-0.0683297874493482,3,76.1771620545958,783.4803557660501,0.9814,0.9745261870796821,0.9945629443747386,0.9512,232.0,107.0,15.0,0.0,0.0382,0.0106,0.116,438.75462573591255,399.0,292.0,542.25,720.0,0.7661534356602187,TF_EQ,drop_no_renorm,0.7568,0.19440000000000002,178.66384778012684,260.0907779557857,1.2293918610907573,0.056659276772047296
anchor_grid_tf2p25_mreq1p25_mrfx6p5,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.6129032258064515, ""MR_FX"": 8.387096774193548}",0.0,1.6129032258064515,8.387096774193548,10.0,0.75,-0.04,568227.6539601915,0.18960825791820013,1.287510553043851,0.9699194360400298,-19.54886672776962,-0.08813776359860016,9,98.35941906327645,1014.509662385299,0.9234,0.9560320554472601,0.9891255097417309,0.8732,170.0,79.5,15.0,0.016,0.1098,0.001,0.5884,338.81814017407237,300.0,217.0,421.0,564.0,0.751670649564819,TF_EQ,drop_renorm_to_total,0.7568,0.11639999999999995,178.66384778012684,160.15429239394552,1.2293918610907573,0.058118691953093826
