Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
equal_clusters,2015-03-26,2015-03-26 09:00:00,-0.04,0.75,-0.04856327270310731,-0.06475103027080975,157449.18513395273,147254.18818122984,957.0351078864386,717.7763309148289,MR_EQ,-3586.4114949886025,264.0182769977845,-410.36213543370513,175.64943208856658,-3563.5133885304003,278.1086218284779
equal_clusters,2015-04-17,2015-04-17 19:00:00,-0.04,0.75,-0.04214113393281951,-0.056188178577092684,170088.88621623605,160531.90150353938,332.1097577944568,249.08231834584262,TF_EQ,0.0,0.0,0.0,0.0,-7058.296836202664,249.08231834584262
equal_clusters,2015-05-06,2015-05-06 19:00:00,-0.04,0.75,-0.04232456665379941,-0.056432755538399215,167091.02862761964,157661.62145641752,574.1813507170966,430.63601303782247,MR_EQ,-4332.234745635933,262.163256492502,-142.91717999168213,0.0,-2596.903452773957,168.47275654532058
equal_clusters,2015-06-29,2015-06-29 08:00:00,-0.04,0.75,-0.047280431021522545,-0.0630405746953634,160492.82960305753,150375.26939039576,371.0717975418019,278.3038481563514,TF_EQ,-3411.5499578100753,0.0,680.8666865108571,0.0,-4857.486888197112,278.3038481563514
equal_clusters,2016-01-04,2016-01-04 08:00:00,-0.04,0.75,-0.05318602365006292,-0.07091469820008389,192014.60465496304,178397.94691584792,461.77808726348246,346.3335654476118,TF_EQ,0.0,0.0,-817.1181030321013,79.19025167181056,-9395.375201304234,267.14331377580123
equal_clusters,2016-06-24,2016-06-24 08:00:00,-0.04,0.75,-0.041413070042503386,-0.05521742672333785,218994.57192021026,206902.2551923973,337.7566449978928,253.3174837484196,TF_EQ,0.0,0.0,-989.8533649514529,165.35085676614813,-8079.3841809082605,87.96662698227146
equal_clusters,2016-11-09,2016-11-09 08:00:00,-0.04,0.75,-0.07903184433839866,-0.10537579245119821,245049.31472366117,219227.0489950323,132.2851444989363,99.21385837420222,MR_EQ,-17308.811779752243,0.0,2532.7957306909775,0.0,-4590.68324741039,99.21385837420222
equal_clusters,2017-05-17,2017-05-17 20:00:00,-0.04,0.75,-0.04037264552133277,-0.05383019402844369,330282.254684562,312503.09683074016,332.36220114122284,249.27165085591713,TF_EQ,0.0,0.0,69.52863745668947,0.0,-13403.89702782304,249.27165085591713
equal_clusters,2018-02-05,2018-02-05 20:00:00,-0.04,0.75,-0.06959736838644176,-0.09279649118192235,522396.10576246754,473919.58014061017,353.0753203254888,264.8064902441166,MR_EQ,-20261.147638451617,177.65388141272223,8.417880470220553,0.0,-16104.664458411658,87.15260883139436
equal_clusters,2018-02-06,2018-02-06 12:00:00,-0.04,0.75,-0.050447486220430354,-0.0672633149605738,454923.66437435703,424323.9906545263,365.8730061829402,274.40475463720514,MR_EQ,-23556.855284863934,274.40475463720514,607.0999949908528,0.0,0.0,0.0
equal_clusters,2018-02-08,2018-02-08 18:00:00,-0.04,0.75,-0.0550916943947935,-0.07345559252639133,487418.74668080267,451615.1138348933,349.5895303974107,262.19214779805804,MR_EQ,-27586.90569770598,262.19214779805804,734.1810632739634,0.0,0.0,0.0
equal_clusters,2018-03-01,2018-03-01 19:00:00,-0.04,0.75,-0.0433357196440598,-0.05778095952541307,537416.6451457479,506364.1957242982,324.397966356729,243.29847476754674,MR_EQ,-16130.170894453651,174.21263581377465,0.0,0.0,-7159.166171633653,69.08583895377211
equal_clusters,2018-03-22,2018-03-22 20:00:00,-0.04,0.75,-0.0482208589276161,-0.0642944785701548,498453.6332930112,466405.8168490379,231.3844498390952,173.5383373793214,MR_EQ,-24855.34117052943,173.5383373793214,819.4788375494336,0.0,0.0,0.0
equal_clusters,2018-03-23,2018-03-23 20:00:00,-0.04,0.75,-0.04716360174377601,-0.06288480232503468,466405.8168490379,437075.9792532398,356.94511306869776,267.7088348015233,MR_EQ,-21997.378196848545,267.7088348015233,0.0,0.0,0.0,0.0
equal_clusters,2018-03-27,2018-03-27 21:00:00,-0.04,0.75,-0.05304976140260306,-0.07073301520347075,485925.39655427897,451554.4280920526,348.57880133538026,261.43410100153517,MR_EQ,-26079.175312900672,261.43410100153517,300.94896623083696,0.0,0.0,0.0
equal_clusters,2018-04-02,2018-04-02 16:00:00,-0.04,0.75,-0.04195114183596457,-0.0559348557812861,469901.6215762949,443617.74214203237,352.3932712138299,264.29495341037244,MR_EQ,-19766.051127922667,264.29495341037244,53.14155222578847,0.0,0.0,0.0
