Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
balanced_85_tf1p125_mreq1p50_mrfx7p375,2018-02-08,2018-02-08 21:00:00,-0.04,0.8,-0.04423122796823034,-0.05528903496028792,228963.49696380217,216304.32617554074,150.67670310341305,120.54136248273045,MR_EQ,-10941.521108283785,120.54136248273045,814.1844776746352,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2019-08-05,2019-08-05 20:00:00,-0.04,0.8,-0.04257622669612893,-0.05322028337016116,297472.4492022333,281640.88116087456,155.13247376644867,124.10597901315894,MR_EQ,-13169.14166128955,124.10597901315894,-235.3891087718541,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2020-06-11,2020-06-11 18:00:00,-0.04,0.8,-0.042643081220154234,-0.05330385152519279,384030.5226406181,363560.2166806404,268.44735083674334,214.7578806693947,TF_EQ,0.0,0.0,-1804.9778332939372,122.2570869204664,-16199.728846075071,92.50079374892829
balanced_85_tf1p125_mreq1p50_mrfx7p375,2021-11-26,2021-11-26 16:00:00,-0.04,0.8,-0.0465567112862475,-0.05819588910780937,690754.2104599533,650555.1550272735,334.5191819661077,267.61534557288616,MR_FX,-6097.092489966308,41.58478527743486,-23366.614845120617,199.2398264736274,-3083.965040283208,26.79073382182386
balanced_85_tf1p125_mreq1p50_mrfx7p375,2022-01-24,2022-01-24 17:00:00,-0.04,0.8,-0.04204156214376216,-0.052551952679702696,608169.8989607987,576209.3832093913,155.64866721474007,124.51893377179206,MR_EQ,-20511.97108507913,124.51893377179206,0.0,0.0,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2025-04-03,2025-04-03 12:00:00,-0.04,0.8,-0.042694479901169306,-0.05336809987646163,1076403.8139264535,1018958.1876774223,347.8458876569845,278.2767101255876,MR_FX,0.0,0.0,-45956.50099922493,278.2767101255876,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2013-06-20,2013-06-20 20:00:00,-0.045,0.8,-0.05119894730054719,-0.06399868412568399,63584.03895779677,59514.74413310155,273.6704386438314,218.93635091506513,MR_EQ,-1823.5500663350629,125.07800930693321,-49.417482575250325,0.0,-1334.7667560422651,93.85834160813188
balanced_85_tf1p125_mreq1p50_mrfx7p375,2015-06-23,2015-06-23 18:00:00,-0.045,0.8,-0.04584102673504953,-0.05730128341881191,115605.01020055919,108980.6947464223,609.5362960542658,487.6290368434127,MR_FX,0.0,0.0,-5204.772770658343,392.1131084353472,-94.67959265117098,95.51592840806542
balanced_85_tf1p125_mreq1p50_mrfx7p375,2020-06-11,2020-06-11 20:00:00,-0.045,0.8,-0.046505103873577536,-0.05813137984197192,384030.5226406181,361706.29845808534,268.12377387656045,214.49901910124836,TF_EQ,0.0,0.0,-748.9203566473443,122.22611825517663,-18738.920900765726,92.2729008460717
balanced_85_tf1p125_mreq1p50_mrfx7p375,2021-11-26,2021-11-26 16:00:00,-0.045,0.8,-0.0465567112862475,-0.05819588910780937,690754.2104599533,650555.1550272735,334.5191819661077,267.61534557288616,MR_FX,-6097.092489966308,41.58478527743486,-23366.614845120617,199.2398264736274,-3083.965040283208,26.79073382182386
balanced_85_tf1p125_mreq1p50_mrfx7p375,2025-04-03,2025-04-03 13:00:00,-0.045,0.8,-0.051462617567834816,-0.06432827195979351,1076403.8139264535,1007160.6166456336,352.5030581603567,282.00244652828536,MR_FX,0.0,0.0,-55394.5578246559,282.00244652828536,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2013-06-20,2013-06-20 18:00:00,-0.035,0.85,-0.036425229123200016,-0.042853210733176494,63584.03895779677,60859.2587370718,269.8336774692771,229.35862584888554,MR_EQ,-1288.8002145315616,131.02537176243425,-52.506075236203465,0.0,-924.0739958696377,98.33325408645126
balanced_85_tf1p125_mreq1p50_mrfx7p375,2015-06-23,2015-06-23 14:00:00,-0.035,0.85,-0.04722772028683859,-0.055562023866868926,115605.01020055919,109181.7618646661,608.3406164628234,517.0895239933999,MR_FX,0.0,0.0,-5466.003248080041,415.692889738789,6.242162570907021,101.39663425461083
balanced_85_tf1p125_mreq1p50_mrfx7p375,2015-08-12,2015-08-12 16:00:00,-0.035,0.85,-0.035623427869411146,-0.0419099151404837,110101.13345213307,105486.80429228311,384.17313456604177,326.5471643811355,MR_FX,0.0,0.0,-3922.1797858724813,326.5471643811355,0.0,0.0
balanced_85_tf1p125_mreq1p50_mrfx7p375,2016-01-04,2016-01-04 09:00:00,-0.035,0.85,-0.0352655183122644,-0.041488845073252234,145440.96739266525,139406.78962920702,341.7349545927569,290.47471140384334,TF_EQ,0.0,0.0,-1975.6072877695144,192.77015459674635,-3153.4438111699797,97.70455680709698
balanced_85_tf1p125_mreq1p50_mrfx7p375,2016-06-24,2016-06-24 06:00:00,-0.035,0.85,-0.04343551227421556,-0.051100602675547724,151012.8029193906,143295.95767848604,804.1112691585286,683.4945787847493,MR_FX,0.0,0.0,-6559.318454768885,648.4254454722353,0.0,35.06913331251382
